RegionCode,RegionOperatorCode,ServiceCode,LineName,Description,StartDate
NW,2608,NW_06_2608_648_1,648,HOYLAKE-MEOLS-GREASBY,01/01/2016
NW,2608,NW_06_2608_663_1,663,THINGWALL-BRIMSTAGE-HEATHFIELD,01/01/2016
NW,2625,NW_06_2625_3D_1,3D,PALACEFIELDS-WESTONPOINT-RUNCORN,01/01/2016
NW,2898,NW_06_2898_721_1,721,NEWTONLEWILLOWS-CROWLANE-EARLESTOWN,24/04/2016
NW,ACY,NW_02_ACY_11A_1,11A,Chester-Queensferry-Flint-Mold,09/04/2017
NW,ACY,NW_02_ACY_3_2,3,Chester-Broughton-Buckley-Mold,29/10/2017
NW,AIN,NW_02_AIN_41_1,41,Chester-Tattenhall-Malpas-Whitchurch,28/09/2015
NW,AIN,NW_02_AIN_41B_1,41B,Chester-Christleton-Waverton,28/09/2015
NW,AIN,NW_02_AIN_7_1,7,SeacombeDr-EPort-NaylorRoad-RivacreBrow,29/05/2017
NW,ANW,NW_01_ANW_21_1,21,Macclesfield-HurdsfieldEstateCircular,24/01/2016
NW,ANW,NW_01_ANW_37E_1,37E,Northwich-Winsford-Middlewich-Sandbach,01/03/2016
NW,ANW,NW_01_ANW_38_1,38,Macclesfield-Congleton-Sandbach-Crewe,18/06/2017
NW,ANW,NW_01_ANW_6_2,6,Macclesfield-UptonPriory-WestonCircular,18/06/2017
NW,AOL,NW_05_AOL_746_1,746,DIGMOOR-TANHOUSE-OURLADYQUEENOFPEACERCHS,07/06/2015
NW,ARC,NW_05_ARC_524_1,524,FLEETWOODWESTVIEW-CLEVELEYS-PREESALLSTAIDA,18/04/2017
NW,ARC,NW_05_ARC_607_1,607,THISTLETON-ELSWICK-GREATECCLESTON-POULTONH,06/01/2014
NW,ARC,NW_05_ARC_675_1,675,ELSWICK-BROUGHTONBEC,11/01/2016
NW,ARV,NW_05_ARV_925_1,925,DARWEN-BOLTONTURTONHIGHSCHOOL,18/07/2013
NW,AVA,NW_05_AVA_24A_1,24A,CHORLEY-BLACKBURN,02/04/2017
NW,AVA,NW_05_AVA_409_1,409,LEYLANDSTMARYSCOLLEGE-ASTLEYVILLAGE,05/06/2017
NW,AVA,NW_05_AVA_LTC_1,LTC,EarnshawBridge-HoughLane,07/08/2017
NW,AVO,NW_02_AVO_X22_1,X22,WestKirby-Heswall-Neston-Chester,03/07/2017
NW,BLA,NW_05_BLA_2_1,2,CLEVELEYS-BLACKPOOL,02/04/2017
NW,BLA,NW_05_BLA_5_1,5,VICTORIAHOSPITAL-HALFWAYHOUSE,02/09/2017
NW,BLP,NW_05_BLP_981_1,981,BLACKBURN-BLACKBURN,16/01/2017
NW,BNC,NW_05_BNC_959_1,959,BURNLEY-ACCRINGTONSTCHRISTOPHER'SCEHS,05/06/2017
NW,BON,NW_05_BON_565_1,565,GALGATECROSSROADS-CENTRALLANCASTERHS,04/09/2017
NW,BON,NW_05_BON_963_1,963,SCORTON-GARSTANGHIGHSCHOOL,03/09/2013
NW,BPT,NW_05_BPT_M4_1,M4,KEIGHLEY-BURNLEY,03/09/2017
NW,BPT,NW_05_BPT_V43_1,V43,Burnley-SkiptonGS,03/09/2017
NW,BRA,NW_05_BRA_509_1,509,GLASSONDOCK-GARSTANGHIGHSCHOOL,21/01/2013
NW,DG,NW_01_DG_SB1_1,SB1,Sandbach-CooksmereLaneCircular,19/02/2015
NW,DJON,NW_02_DJON_C56_1,C56,Chester-Waverton-Farndon-Wrexham,05/06/2017
NW,DON,NW_05_DON_783_1,783,WRIGHTINGTONMULBERRYTREE-ECCLESTON-CROSTONB,24/04/2017
NW,ELI,NW_04_ELI_HD1_1,HD1,Altrincham-Cheadle-HandforthDeanFreeBus,03/01/2017
NW,FCL,NW_05_FCL_589_1,589,BURNLEY-TODMORDEN-ROCHDALE,29/01/2017
NW,FEL,NW_03_FEL_111_1,111,Penrith-Burnbanks,28/12/2016
NW,GMN,NW_04_GMN_17A_1,17A,Rochdale-StakeHill-Manchester,04/09/2017
NW,GMN,NW_04_GMN_36_1,36,Bolton-LittleHulton-Swinton-Manchester,03/09/2017
NW,GMN,NW_04_GMN_393_1,393,Ashton-Smallshaw-HurstCross-Ashton,23/04/2017
NW,GMN,NW_04_GMN_42_2,42,EastDidsbury-Rusholme-Manchester,03/09/2017
NW,GMN,NW_04_GMN_438_1,438,LaneHead-DanielFold-Rochdale,03/01/2017
NW,GMN,NW_04_GMN_501_1,501,Farnworth-Hospital-Bolton-JohnsonFold,03/09/2017
NW,GMN,NW_04_GMN_575_1,575,Wigan-Aspull-Horwich-Lostock-Bolton,03/09/2017
NW,GMN,NW_04_GMN_X39_1,X39,Farnworth-LittleHulton-Swinton-Manchester,03/09/2017
NW,GMS,NW_04_GMS_112_1,112,Middleton-Moston-Collyhurst-Manchester,03/09/2017
NW,GMS,NW_04_GMS_114_1,114,Alkrington-Moston-Collyhurst-Manchester,03/09/2017
NW,GMS,NW_04_GMS_168_1,168,Ashton-Droylsden-BelleVue-Chorlton,03/09/2017
NW,GMS,NW_04_GMS_171_1,171,WithingtonHospital-Gorton-NewtonHeath,03/09/2017
NW,GMS,NW_04_GMS_191_1,191,HazelGrove-Stockport-Manchester,03/09/2017
NW,GMS,NW_04_GMS_203_2,203,Stockport-Reddish-BelleVue-Manchester,03/09/2017
NW,GMS,NW_04_GMS_23A_1,23A,intuTraffordCentre-Chorlton-Stockport,03/09/2017
NW,GMS,NW_04_GMS_312_1,312,HandforthDean-Cheadle-Stockport,03/09/2017
NW,GMS,NW_04_GMS_313_1,313,GroveLane-CheadleHulme-Adswood-Stockport,03/09/2017
NW,GMS,NW_04_GMS_324_1,324,Stockport-Denton-HaughtonGreenCircular,03/01/2017
NW,GMS,NW_04_GMS_347_1,347,Ashton-Denton-HaughtonGreenCircular,03/09/2017
NW,GMS,NW_04_GMS_360_2,360,Stockport-HazelGrove-Hayfield,03/01/2017
NW,GMS,NW_04_GMS_374_1,374,HazelGrove-Stockport,03/09/2017
NW,GMS,NW_04_GMS_381_1,381,Stockport-Bredbury-Romiley-GreaveCircular,03/09/2017
NW,FEL,NW_03_FEL_132_1,132,Penrith-Langwathby,28/12/2016
NW,FEL,NW_03_FEL_136_1,136,Penrith-HighBankhill,28/12/2016
NW,FEL,NW_03_FEL_138_1,138,Penrith-Ousby,28/12/2016
NW,FEL,NW_03_FEL_140_1,140,Melmerby-Penrith,28/12/2016
NW,FIN,NW_05_FIN_762_1,762,ASHURST(TOBYINN)-ORRELLST.JOHNRIGBY,07/09/2011
NW,FSU,NW_05_FSU_676_1,676,LONGRIDGE-PRESTONOURLADY'SRCHS,05/09/2017
NW,GMN,NW_04_GMN_162_1,162,Norden-Middleton-Manchester,03/09/2017
NW,GMN,NW_04_GMN_163_1,163,Bury-DarnHill-Middleton-Manchester,03/09/2017
NW,GMN,NW_04_GMN_332_1,332,Ashton-Smallshaw-Ashton,03/01/2017
NW,GMN,NW_04_GMN_350_1,350,Ashton-TamesideHospital-Uppermill-Oldham,03/09/2017
NW,GMN,NW_04_GMN_41_1,41,Altrincham-Northenden-Manchester,03/09/2017
NW,GMN,NW_04_GMN_471_1,471,Bolton-Breightmet-Bury-Sudden-Rochdale,03/09/2017
NW,GMN,NW_04_GMN_572_1,572,Bolton-LeverEdge-GreatLeverCircular,03/09/2017
NW,GMN,NW_04_GMN_58_1,58,Rochdale-Oldham-Middleton,03/09/2017
NW,GMN,NW_04_GMN_98_1,98,Bury-Radcliffe-Whitefield-Manchester,03/09/2017
NW,GMS,NW_04_GMS_101_1,101,Wythenshawe-Baguley-Northenden-Manchester,04/09/2017
NW,GMS,NW_04_GMS_102_1,102,WythenshaweHospital-Wythenshawe-Manchester,03/09/2017
NW,GMS,NW_04_GMS_11_1,11,Altrincham-Wythenshawe-Cheadle-Stockport,03/09/2017
NW,GMS,NW_04_GMS_172_1,172,WithingtonHospital-Gorton-NewtonHeath,03/09/2017
NW,GMS,NW_04_GMS_179_1,179,WythenshaweHospital-Withington-Stockport,03/09/2017
NW,GMS,NW_04_GMS_192_1,192,HazelGrove-ManchesterNightService,01/02/2016
NW,GMS,NW_04_GMS_205_1,205,Denton-DaneBank-WestGorton-Manchester,03/09/2017
NW,GMS,NW_04_GMS_206_1,206,GeeCross-Denton-WestGorton-Manchester,03/09/2017
NW,GMS,NW_04_GMS_219_1,219,"Stalybridge-ManchesterCityCentre,Manchester",29/01/2017
NW,GMS,NW_04_GMS_219_2,219,Stalybridge-Ashton-Openshaw-Manchester,03/09/2017
NW,GMS,NW_04_GMS_294_1,294,Langley-Moston-TraffordPark-Dumplington,03/09/2017
NW,GMS,NW_04_GMS_310_1,310,Stockport-CheadleHeath-AdswoodCircular,03/09/2017
NW,GMS,NW_04_GMS_340_1,340,Oldham-Mossley-Stalybridge-Hyde,23/04/2017
NW,2578,NW_06_2578_37_1,37,STHELENS-ECCLESTON-STHELENS,03/09/2017
NW,2581,NW_06_2581_705_1,705,GREENLEACH-HARESFINCH-STHELENS,01/01/2016
NW,2581,NW_06_2581_713_1,713,WINDLEHURST-COWLEYHILL-DENTONSGREEN,01/01/2016
NW,2581,NW_06_2581_752_1,752,RAINHILL-NUTGROVE-ECCLESTON,01/01/2016
NW,2604,NW_06_2604_663_1,663,CROXTETHPARK-WESTDERBY-STOCKBRIDGEVILLAGE,01/01/2016
NW,2604,NW_06_2604_726_1,726,FIELDLANEESTATE-OLDROAN-KENNESSEEGREEN,24/04/2016
NW,2604,NW_06_2604_BR1_1,BR1,PRINCESPARK-TUEBROOK-OLDROAN,01/01/2016
NW,2605,NW_06_2605_21_1,21,NORTHWOOD-FAZAKERLEY-LIVERPOOL,03/09/2017
NW,2605,NW_06_2605_228_1,228,POULTON-LISCARD-WALLASEY,25/04/2016
NW,2605,NW_06_2605_38B_1,38B,NOCTORUM-ROCKFERRY-EASTHAMRAKE,03/09/2017
NW,2605,NW_06_2605_601_1,601,HEATHFIELD-PLYMYARD-EASTHAMRAKE,01/01/2016
NW,2605,NW_06_2605_602_1,602,BEBINGTON-PLYMYARD-EASTHAMRAKE,01/01/2016
NW,2605,NW_06_2605_609_1,609,PLYMYARD-BROMBOROUGH-HEATHFIELD,01/01/2016
NW,2605,NW_06_2605_612_1,612,CLAUGHTON-CROSSHILL-POULTON,22/01/2017
NW,2605,NW_06_2605_631_1,631,HIGHERBEBINGTON-PRENTON-BIRKENHEAD,01/01/2016
NW,2605,NW_06_2605_657_1,657,WALLASEY-MORETON-UPTON,01/01/2016
NW,2608,NW_06_2608_625_1,625,OXTON-PRENTON-HIGHERBEBINGTON,01/01/2016
NW,2608,NW_06_2608_635_1,635,POULTON-LEASOWE-MORETON,03/09/2017
NW,2646,NW_06_2646_C76_1,C76,MURDISHAW-MURDISHAW-MURDISHAW,01/01/2016
NW,ACY,NW_02_ACY_X4_1,X4,Chester-BusinessPark-Broughton-Mold,30/04/2017
NW,ADS,NW_05_ADS_936_1,936,LANESHAWBRIDGE-STJOHNFISHER&THOMASMORERCHS,08/09/2014
NW,AIN,NW_02_AIN_40_1,40,ChesterCityRailLinkCircular,05/06/2017
NW,ANW,NW_01_ANW_2_1,2,Macclesfield-WestonEstateCircular,18/06/2017
NW,ANW,NW_01_ANW_3_1,3,Macclesfield-WestonEstateCircular,18/06/2017
NW,ANW,NW_01_ANW_37A_1,37A,Northwich-Winsford-Middlewich-Sandbach,01/03/2016
NW,ANW,NW_01_ANW_5_1,5,Macclesfield-Weston-UptonPrioryCircular,18/06/2017
NW,ANW,NW_02_ANW_29A_1,29A,Northwich-Winsford-WinsfordBextonAvenue,29/01/2017
NW,ARC,NW_05_ARC_523_1,523,CARLETON-PREESALLSTAIDANS,18/04/2017
NW,2367,NW_06_2367_618_1,618,UPTON-UPTON-NOCTORUM,04/09/2016
NW,2367,NW_06_2367_821_1,821,NETHERTON-WALTON-LIVERPOOL,03/09/2017
NW,2367,NW_06_2367_88A_1,88A,HESWALL-GREASBY-WESTKIRBY,03/09/2017
NW,2367,NW_06_2367_90_1,90,BIRKENHEAD-CROSSHILL-BIRKENHEAD,03/09/2017
NW,2367,NW_06_2367_92_1,92,BIRKENHEAD-OXTON-BIRKENHEAD,23/01/2017
NW,2387,NW_06_2387_1_1,1,PALACEFIELDS-EANLEYWOOD-PALACEFIELDS,01/01/2016
NW,2391,NW_06_2391_14D_1,14D,WESTBANK-WIDNES-HOUGHGREEN,03/09/2017
NW,2391,NW_06_2391_45_1,45,WIDNES-SPEKE-GARSTON,01/01/2016
NW,2391,NW_06_2391_61E_1,61E,KENSINGTON-CHILDWALL-HUYTON,24/04/2016
NW,2391,NW_06_2391_683_1,683,DINGLE-TOXTETH-TOXTETH,24/04/2016
NW,2391,NW_06_2391_686_1,686,KNOWSLEY-KNOWSLEYPARK-WHISTON,01/01/2016
NW,2391,NW_06_2391_721_1,721,EARLESTOWN-EARLESTOWN-NEWTONLEWILLOWS,01/01/2016
NW,2391,NW_06_2391_751_1,751,PRESCOT-THATTOHEATH-ECCLESTON,01/01/2016
NW,2391,NW_06_2391_786_1,786,GARSTON-SPEKE-HALEWOOD,03/09/2017
NW,2391,NW_06_2391_793_1,793,MUNCASTER-WINDLE-WESTPARK,01/01/2016
NW,2410,NW_06_2410_297C_1,297C,KIRKBY-PRESCOT-STHELENS,09/10/2017
NW,2410,NW_06_2410_715_1,715,PARR-BROADOAK-PARRSTOCKS,01/01/2016
NW,2410,NW_06_2410_733_1,733,THATTOHEATH-BROWNEDGE-SUTTON,01/01/2016
NW,2411,NW_06_2411_14_1,14,TOWERHILL-CROXTETH-LIVERPOOL,04/09/2016
NW,2411,NW_06_2411_16_1,16,CLATTERBRIDGE-PRENTON-MORETON,01/01/2016
NW,2411,NW_06_2411_17_1,17,STHELENS-CLOCKFACE-WIDNES,01/01/2016
NW,2411,NW_06_2411_411_1,411,NEWBRIGHTON-WOODSIDE-NEWBRIGHTON,03/09/2017
NW,2411,NW_06_2411_437_1,437,WESTKIRBY-UPTON-LIVERPOOL,23/07/2017
NW,2411,NW_06_2411_44_1,44,FORMBY-MEOLSCOP-CROSSENS,03/09/2017
NW,2411,NW_06_2411_49_1,49,AINSDALE-BIRKDALE-CROSSENS,23/04/2017
NW,2411,NW_06_2411_607_1,607,UPTON-HESWALL-BARNSTON,03/09/2017
NW,2411,NW_06_2411_608_1,608,NOCTORUM-BEECHWOOD-BIRKENHEAD,03/09/2017
NW,2411,NW_06_2411_658_1,658,SAUGHALLMASSIE-BIDSTON-WALLASEY,23/04/2017
NW,2411,NW_06_2411_68E_1,68E,AIGBURTHVALE-WAVERTREE-STANLEY,04/09/2016
NW,2411,NW_06_2411_699_1,699,MOSSLEYHILL-LIVERPOOL-MOSSLEYHILL,03/09/2017
NW,JBP,NW_03_JBP_217_1,217,Cockermouth-Frizington,28/12/2016
NW,JBT,NW_05_JBT_645_1,645,CHIPPING-CLITHEROESCHOOLS,24/10/2016
NW,JJT,NW_07_JJT_191_1,191,LymmShopper(LymmLocalService),01/09/2015
NW,JSC,NW_04_JSC_591_1,591,Leigh-LowtonCircular,03/01/2017
NW,JSC,NW_04_JSC_596_1,596,Leigh-HopeCarr-LandsideCircular,03/01/2017
NW,KDT,NW_05_KDT_V44_1,V44,Skiptonschools-Glusburn,03/09/2017
NW,KIL,NW_05_KIL_445_1,445,Brookhouse-CarnforthHighSchool,09/01/2017
NW,KIL,NW_05_KIL_89H_1,89H,LANCASTER-KNOTTEND,29/08/2017
NW,LLK,NW_05_LLK_956_1,956,ORMSKIRK-BURSCOUGHPRIORYHS,05/09/2017
NW,LOC,NW_05_LOC_106_1,106,WilpshireTurningCircle-Longridgeschools,18/04/2017
NW,LOC,NW_05_LOC_484_1,484,FULWOODLONGSANDS-BROUGHTBUSINESS&ENTERPRISECOLLEGE,11/01/2016
NW,LOC,NW_05_LOC_617_1,617,PleckgateKnowlesArms-ClitheroeRibblesdaleCHS,18/04/2017
NW,LOC,NW_05_LOC_775_1,775,MELLORBROOK-THERYDINGS-BROCKHALL-CLITHEROE,02/09/2015
NW,LUL,NW_05_LUL_7A_1,7A,BLACKBURN-ACCRINGTON,10/07/2016
NW,LUL,NW_05_LUL_860_1,860,BLACKBURNROELEE-CLITHEROEROYALGRAMMARSCHOOL,05/09/2017
NW,LUL,NW_05_LUL_977_1,977,OLDINFIRMARY-OURLADY&STJOHNCHS,05/09/2016
NW,MET,NW_04_MET_C_1,C,Bury-Piccadilly,26/02/2017
NW,NOR,NW_04_NOR_484_1,484,Whitefield-Prestwich-Swinton-Eccles,29/10/2017
NW,NW,NW_07_NW_10_1,10,Warrington-EdgewaterPark,18/09/2017
NW,NW,NW_07_NW_19_1,19,Warrington-Leigh,18/09/2017
NW,NW,NW_07_NW_20A_1,20A,Warrington-Longford/Orford(Circ),18/09/2017
NW,NW,NW_07_NW_21E_1,21E,Warrington-Orford/Longford(Circ),18/09/2017
NW,NW,NW_07_NW_26_1,26,Warrington-GorseCovert,24/09/2017
NW,NW,NW_07_NW_26E_1,26E,Warrington-CinnamonBrow,18/09/2017
NW,NW,NW_07_NW_3_1,3,Warrington-Martinscroft,18/09/2017
NW,NW,NW_07_NW_30B_1,30B,Warrington-LingleyGreen/PenkethCirc,18/09/2017
NW,NW,NW_07_NW_41_1,41,Walton-OughtringtonLane,18/09/2017
NW,NW,NW_07_NW_41A_1,41A,StantonRoad-OughtringtonLanel,18/09/2017
NW,NW,NW_07_NW_41B_1,41B,Lymm-KnutsfordRoad,18/09/2017
NW,NW,NW_07_NW_98_1,98,BirchwoodStation-BirchwoodParkEstate(Circular),18/09/2017
NW,GMS,NW_04_GMS_42_2,42,EastDidsbury-Rusholme-Manchester,03/09/2017
NW,GMS,NW_04_GMS_42A_1,42A,Reddish-EastDidsbury-Rusholme-Manchester,03/09/2017
NW,GMS,NW_04_GMS_57_1,57,Manchester-NMGH-ManchesterCircular,04/09/2017
NW,GMS,NW_04_GMS_630_1,630,PlattBridge-MarlboroughAvenue-Wigan,03/09/2017
NW,GMS,NW_04_GMS_74_1,74,Oldham-Woodhouses-NewtonHeath-Manchester,03/09/2017
NW,GMS,NW_04_GMS_86_1,86,"PiccadillyGardens,ManchesterCityCentre-Sale",13/02/2017
NW,GMS,NW_04_GMS_X5_1,X5,intuTraffordCentre-Northenden-Stockport,03/01/2017
NW,GMS,NW_04_GMS_X58_1,X58,Flixton-Davyhulme-ManchesterExpress,23/07/2017
NW,GTB,NW_04_GTB_132_1,132,Wigan-Tyldesley-intuTraffordCentre,31/07/2017
NW,GTB,NW_04_GTB_26_1,26,Leigh-Boothstown-Worsley-Manchester,29/01/2017
NW,GTB,NW_04_GTB_260_1,260,Sale-Partingtoncircular,01/09/2017
NW,GTB,NW_04_GTB_281_1,281,Altrincham-Timperley-Sale,01/09/2017
NW,GTB,NW_04_GTB_284_1,284,Altrincham-Warburtoncircular,01/09/2017
NW,GTB,NW_04_GTB_285_1,285,Altrincham-Timperleycircular,01/09/2017
NW,GTB,NW_04_GTB_35_1,35,Manchester-Swinton-Walkden-Tyldesley,09/01/2017
NW,GTB,NW_04_GTB_584_1,584,Crankwood-PlankLane-Leigh,03/09/2017
NW,GTB,NW_04_GTB_65_1,65,AlderForest-MontonGreen-Eccles,03/01/2017
NW,GTB,NW_04_GTB_683_1,683,Leigh-Atherton-Tyldesley-Atherton-Leigh,03/01/2017
NW,GTB,NW_04_GTB_695_1,695,Farnworth-RoyalBoltonHospital-Leigh,03/01/2017
NW,GTB,NW_04_GTB_79_1,79,Swinton-Pendleton-SalfordQuays-Stretford,01/09/2017
NW,GTB,NW_04_GTB_VH2_1,VH2,BurgessFarm-Walkden-WalkdenStationcircular,03/01/2017
NW,HGP,NW_04_HGP_304_1,304,Marple-Hyde,03/01/2017
NW,HOD,NW_05_HOD_444_1,444,CLITHEROE-BOWLANDCHS,06/09/2016
NW,HOD,NW_05_HOD_686_1,686,Clitheroe-BowlandChs,02/09/2008
NW,HTL,NW_04_HTL_603_1,603,Ashton-In-Makerfield-Garswood-NewtonHospital,03/01/2017
NW,HWC,NW_05_HWC_412_1,412,CLAYTONBROOK-BISHOPRAWSTHORNECELC,23/09/2013
NW,HWC,NW_05_HWC_723_1,723,CROSSENSTARLETONHIGHSCHOOL-CROSTONBISHOPRAWSTHORNE,04/09/2017
NW,HWC,NW_05_HWC_757_1,757,SCARISBRICK-ORMSKIRKSTBEDESSCHOOL,22/02/2016
NW,HWC,NW_05_HWC_958_1,958,SKELMERSDALE-UPHOLLAND-BURSCOUGHPRIORYHS,10/10/2016
NW,HWC,NW_05_HWC_961_1,961,UPHOLLAND-RUNSHAWCOLLEGE,06/09/2017
NW,HWC,NW_05_HWC_983_1,983,WALMERBRIDGE-LEYLANDRUNSHAWCOLLEGE,06/09/2017
NW,HWC,NW_05_HWC_998_1,998,BLACKBURN-LEYLAND,06/09/2017
NW,JSC,NW_04_JSC_584_1,584,Crankwood-PlankLane-Leigh,03/09/2017
NW,JSC,NW_04_JSC_593_1,593,Wigan-Hindley-CastleHill-Tamar-Leigh,31/07/2017
NW,KEN,NW_05_KEN_735_1,735,MOSSYLEAFOLD-ORRELLSTPETERSRCHS-ORRELLJO,22/04/2014
NW,KIL,NW_05_KIL_8_1,8,CITYCENTRE-STCHADS,29/08/2017
NW,KIL,NW_05_KIL_9_1,9,CITYCENTRE-BOWERHAM,29/08/2017
NW,LLK,NW_05_LLK_909_1,909,Tarleton-OrmskirkStBedesRCHS,03/09/2014
NW,LOC,NW_05_LOC_623_1,623,Mellor-ClitheroeRoyalGrammarSchool,18/04/2017
NW,LUL,NW_05_LUL_1_1,1,BLACKBURN-BOLTON,03/09/2017
NW,LUL,NW_05_LUL_22_1,22,CLITHEROE-SHADSWORTH,21/05/2017
NW,MET,NW_04_MET_D_1,D,MediaCityUK-Piccadilly,26/02/2017
NW,MOV,NW_05_MOV_W1_1,W1,LITTLEHARWOOD-WITTONPARKHIGHSCHOOL,02/01/2017
NW,NBM,NW_03_NBM_646_1,646,Penrith-Penrith,03/01/2017
NW,NOR,NW_04_NOR_541_1,541,Toppings-Bolton,03/09/2017
NW,NOR,NW_04_NOR_593_1,593,Wigan-Hindley-CastleHill-Tamar-Leigh,31/07/2017
NW,NW,NW_07_NW_1_1,1,Warrington-Latchford/Westy(Circ),18/09/2017
NW,NW,NW_07_NW_11A_1,11A,Warrington-Gains/Latchford(Circ),18/09/2017
NW,NW,NW_07_NW_13_1,13,Warrington-KingsdaleRoad,18/09/2017
NW,NW,NW_07_NW_15E_1,15E,Warrington-Penketh/GtSankey(Circ),18/09/2017
NW,NW,NW_07_NW_17_1,17,Birchwood-Callands,18/09/2017
NW,NW,NW_07_NW_18_1,18,Warrington-Callands,18/09/2017
NW,NW,NW_07_NW_28A_1,28A,Warrington-Leigh,18/09/2017
NW,NW,NW_07_NW_32E_1,32E,Warrington-Penketh/MeetingLaneCirc,18/09/2017
NW,NW,NW_07_NW_4A_1,4A,Warrington-Woolston,18/09/2017
NW,NW,NW_07_NW_8_1,8,Warrington-Hatton,18/09/2017
NW,PBT,NW_05_PBT_437A_1,437A,PRESTONBUSSTATION-MYERSCOUGHCOLLEGE,16/09/2016
NW,PBT,NW_05_PBT_437B_1,437B,PRESTONBUSSTATION-MYERSCOUGHCOLLEGE,16/09/2016
NW,PBT,NW_05_PBT_6_1,6,PRESTON-PRESTON,04/09/2017
NW,PBT,NW_05_PBT_767_1,767,CLAYTONGREENCENTRE-PENWORTHAMALLHALLOWSRCHS,03/09/2010
NW,BTL,NW_05_BTL_4_1,4,CLITHEROE-PADIHAM,17/07/2017
NW,BTL,NW_05_BTL_891_1,891,SIMONSTONE-CLITHEROERIBBLESDALECHS,05/09/2014
NW,BTL,NW_05_BTL_9_1,9,ACCRINGTON-ACCRINGTON,01/08/2017
NW,CBL,NW_04_CBL_516_1,516,Horwich-Westhoughton-Atherton-Leigh,29/01/2017
NW,CBL,NW_04_CBL_622_1,622,Wigan-Worsley-Pemberton-KittGreenCirc,31/07/2017
NW,CLC,NW_03_CLC_570_1,570,Ravenstonedale-Kendal,02/03/2017
NW,DG,NW_01_DG_53_1,53,Nantwich-MillfieldsEstateCircular,24/10/2016
NW,DG,NW_01_DG_56_1,56,Tiverton-Bunbury-Spurstow-Nantwich,07/09/2016
NW,DG,NW_01_DG_68_1,68,LeightonHospital-ChurchMinshull-Nantwich,07/09/2016
NW,DG,NW_01_DG_72_1,72,Nantwich-Sound-Wrenbury-Marbury-Whitchurch,03/09/2017
NW,DG,NW_01_DG_75_1,75,Nantwich-Buerton-Audlem-MarketDrayton,07/09/2016
NW,DG,NW_01_DG_83_1,83,Nantwich-Bulkeley-Bunbury-Huxley-Chester,06/09/2016
NW,FEL,NW_03_FEL_134_1,134,Penrith-Penrith,28/12/2016
NW,GMN,NW_04_GMN_17_1,17,Rochdale-Middleton-Blackley-Manchester,03/09/2017
NW,GMN,NW_04_GMN_181_1,181,Rochdale-Chadderton-Moston-Manchester,03/09/2017
NW,GMN,NW_04_GMN_331_1,331,Ashton-Smallshaw-HurstCross-Ashton,03/01/2017
NW,GMN,NW_04_GMN_333_1,333,Ashton-HurstCross-Smallshaw-Ashton,03/01/2017
NW,GMN,NW_04_GMN_387_1,387,Hyde-Hattersley-Stalybridge-Ashton,03/01/2017
NW,GMN,NW_04_GMN_389_1,389,GeeCross-Hyde-Stalybridge-Ashton,29/01/2017
NW,GMN,NW_04_GMN_53_1,53,Salford-OldTrafford-CheethamHill,23/07/2017
NW,GMN,NW_04_GMN_6_1,6,Rochdale-Queensway-KirkholtCircular,03/09/2017
NW,GMN,NW_04_GMN_83_1,83,Sholver-Oldham-Hollinwood-Manchester,03/09/2017
NW,GMN,NW_04_GMN_97_1,97,Bury-Unsworth-Prestwich-Manchester,03/09/2017
NW,GMS,NW_04_GMS_103_1,103,ManchesterAirport-Wythenshawe-Manchester,03/09/2017
NW,GMS,NW_04_GMS_108_1,108,Timperley-Brooklands-Northenden-Manchester,03/09/2017
NW,GMS,NW_04_GMS_116_1,116,Middleton-NMGH-Middleton,03/09/2017
NW,GMS,NW_04_GMS_169_1,169,Ashton-BelleVue-SouthernCemetery,03/09/2017
NW,GMS,NW_04_GMS_19_1,19,ManchesterAirport-Wythenshawe-Altrincham,23/07/2017
NW,GMS,NW_04_GMS_192_2,192,HazelGrove-Levenshulme-Manchester,03/09/2017
NW,GMS,NW_04_GMS_207_1,207,GeeCross-TownLane-WestGorton-Manchester,03/09/2017
NW,GMS,NW_04_GMS_216_1,216,"AshtonUnderLyne-PiccadillyGardens,ManchesterCityCentre",29/01/2017
NW,GMS,NW_04_GMS_322_1,322,HaughtonGreen-Brinnington-Stockport,03/09/2017
NW,GMS,NW_04_GMS_330_1,330,Ashton-Hyde-Stockport-ManchesterAirport,03/09/2017
NW,GMS,NW_04_GMS_345_1,345,Ashton-Dukinfield-DentonCircular,03/09/2017
NW,GMS,NW_04_GMS_380_1,380,Stockport-Bredbury-Greave-RomileyCircular,03/09/2017
NW,GMS,NW_04_GMS_407_1,407,Denshaw-Moorside-Oldham,03/09/2017
NW,GMS,NW_04_GMS_43_2,43,ManchesterAirport-Wythenshawe-Manchester,03/09/2017
NW,GMS,NW_04_GMS_540_1,540,Bolton-Westhoughton-Hindley-Ince-Wigan,03/09/2017
NW,GMS,NW_04_GMS_635_1,635,WrightingtonHospital-Shevington-Wigan,31/07/2017
NW,GMS,NW_04_GMS_81_1,81,Derker-Oldham-Moston-Manchester,03/09/2017
NW,GMS,NW_04_GMS_82_1,82,"PiccadillyGardens,ManchesterCityCentre-Lees",03/01/2017
NW,GMS,NW_04_GMS_X34_1,X34,Lowton-Leigh-Manchester,03/09/2017
NW,GNE,NW_03_GNE_681_1,681,Haltwhistle-Alston,03/01/2017
